,Year,temp_anomality,CO2 (ppmv),CH4_ppb,ECD3_bp
2091,-22969,-9.39,180.63453844789998,375.4,24993
2092,-22977,-9.61,180.644398685875,372.0,25001
2093,-23018,-9.83,180.65425892385,371.77777777777777,25042
2094,-23070,-9.95,180.664119161825,371.55555555555554,25094
2095,-23122,-9.83,180.67397939979998,371.3333333333333,25146
2096,-23173,-9.35,180.68383963777498,371.1111111111111,25197
2097,-23213,-9.35,180.69369987574999,370.8888888888889,25237
2098,-23222,-9.35,181.02148604125,370.6666666666667,25246
2099,-23272,-10.21,181.34927220675,370.44444444444446,25296
2100,-23325,-10.48,181.67705837225,370.22222222222223,25349
2101,-23379,-10.4,182.00484453775002,370.0,25403
2102,-23380,-10.32,182.33263070325,369.44444444444446,25404
2103,-23401,-9.93,182.66041686875002,368.8888888888889,25425
2104,-23433,-9.54,182.80411715480002,368.3333333333333,25457
2105,-23485,-9.87,182.94781744085003,367.77777777777777,25509
2106,-23536,-9.84,183.0915177269,367.22222222222223,25560
2107,-23588,-9.67,183.23521801295,366.6666666666667,25612
2108,-23593,-9.605,183.37891829900002,366.1111111111111,25617
2109,-23639,-9.54,183.90595883950002,365.55555555555554,25663
2110,-23649,-9.42,184.43299938,365.0,25673
2111,-23689,-9.3,184.9600399205,363.3333333333333,25713
2112,-23740,-10.19,185.487080461,361.6666666666667,25764
2113,-23792,-10.02,186.0141210015,360.0,25816
2114,-23836,-9.774999999999999,186.541161542,358.3333333333333,25860
2115,-23845,-9.53,186.28828531253126,356.6666666666667,25869
2116,-23874,-10.0,186.0354090830625,355.0,25898
2117,-23897,-10.47,185.78253285359375,357.25,25921
2118,-23949,-8.93,185.52965662412498,359.5,25973
2119,-23999,-9.61,185.27678039465624,361.75,26023
2120,-24040,-9.905,185.0239041651875,364.0,26064
2121,-24050,-10.2,184.77102793571873,365.6842105263158,26074
2122,-24066,-9.59,184.51815170625,367.36842105263156,26090
2123,-24103,-8.98,184.52885783616,369.05263157894734,26127
2124,-24152,-9.85,184.53956396607,370.7368421052632,26176
2125,-24204,-9.96,184.55027009598,372.42105263157896,26228
2126,-24256,-9.17,184.56097622589002,374.10526315789474,26280
2127,-24304,-9.785,184.57168235580002,375.7894736842105,26328
2128,-24306,-10.4,184.30355718403334,377.4736842105263,26330
2129,-24361,-9.96,184.03543201226668,379.1578947368421,26385
2130,-24365,-9.49,183.7673068405,380.8421052631579,26389
2131,-24413,-9.02,184.515812827,382.5263157894737,26437
2132,-24462,-9.94,185.2643188135,384.2105263157895,26486
2133,-24510,-9.64,186.0128248,385.89473684210526,26534
2134,-24515,-9.34,185.8462769978,387.57894736842104,26539
2135,-24565,-9.59,185.6797291956,389.2631578947368,26589
2136,-24587,-9.775,185.5131813934,390.9473684210526,26611
2137,-24616,-9.96,185.497865986295,392.63157894736844,26640
2138,-24669,-10.19,185.48255057919,394.3157894736842,26693
2139,-24681,-10.149999999999999,185.467235172085,396.0,26705
2140,-24723,-10.11,185.45191976497998,394.875,26747
2141,-24753,-9.58,185.43660435787498,393.75,26777
2142,-24776,-9.05,185.68524017949375,392.625,26800
2143,-24827,-9.48,185.93387600111248,391.5,26851
2144,-24877,-9.72,186.18251182273124,390.375,26901
2145,-24907,-9.925,186.43114764435,389.25,26931
2146,-24929,-10.13,186.8445177854625,388.125,26953
2147,-24968,-9.86,187.257887926575,387.0,26992
2148,-24983,-9.59,187.6712580676875,386.8333333333333,27007
2149,-25004,-9.67,188.08462820879998,386.6666666666667,27028
2150,-25035,-9.75,187.8542750154,386.5,27059
2151,-25087,-9.7,187.623921822,386.3333333333333,27111
2152,-25092,-9.7575,187.3935686286,386.1666666666667,27116
2153,-25124,-9.815,186.8324637974625,386.0,27148
2154,-25134,-9.872499999999999,186.271358966325,387.0,27158
2155,-25139,-9.93,189.15695697988335,388.0,27163
2156,-25191,-9.22,192.04255499344166,389.0,27215
2157,-25220,-9.004999999999999,194.928153007,390.0,27244
2158,-25242,-8.79,193.30592108006667,391.0,27266
2159,-25290,-8.28,191.68368915313332,392.0,27314
2160,-25330,-8.559999999999999,190.0614572262,393.0,27354
2161,-25337,-8.84,190.37673663997916,394.0,27361
2162,-25382,-6.91,190.69201605375832,395.0,27406
2163,-25386,-8.08,191.00729546753752,396.0,27410
2164,-25427,-9.25,191.32257488131668,397.6666666666667,27451
2165,-25475,-9.03,191.63785429509585,399.3333333333333,27499
2166,-25491,-8.86,191.95313370887501,401.0,27515
2167,-25524,-8.69,191.59346582131252,402.6666666666667,27548
2168,-25552,-9.296666666666667,191.23379793375,404.3333333333333,27576
2169,-25554,-9.903333333333332,191.3337848843625,406.0,27578
2170,-25573,-10.51,191.433771834975,408.5,27597
2171,-25599,-9.825,191.5337587855875,411.0,27623
2172,-25627,-9.14,191.74362968136876,413.5,27651
2173,-25636,-8.5,191.95350057714998,416.0,27660
2174,-25677,-7.86,191.7067561598,418.5,27701
2175,-25711,-7.785,191.46001174245,421.0,27735
2176,-25723,-7.71,191.87746474817502,423.5,27747
2177,-25730,-7.935,192.2949177539,426.0,27754
2178,-25737,-8.16,192.712370759625,422.0,27761
2179,-25764,-8.385,190.6078690615,418.0,27788
2180,-25767,-8.61,189.95619649233748,414.0,27791
2181,-25768,-8.774999999999999,189.304523923175,410.0,27792
2182,-25814,-8.94,188.73181345589165,406.0,27838
2183,-25863,-9.4,188.15910298860834,402.0,27887
2184,-25870,-8.89,187.586392521325,398.0,27894
2185,-25914,-8.38,189.0856770850625,394.0,27938
2186,-25916,-8.4875,190.5849616488,390.0,27940
2187,-25935,-8.595,189.27849064935,386.0,27959
2188,-25946,-8.7025,189.18111009432502,382.0,27970
2189,-25961,-8.81,189.0837295393,383.8888888888889,27985
2190,-25977,-9.34,188.98634898427503,385.77777777777777,28001
2191,-26010,-9.87,189.13656816495,387.6666666666667,28034
2192,-26023,-10.045,189.286787345625,389.55555555555554,28047
2193,-26063,-10.22,189.51038479054165,391.44444444444446,28087
2194,-26117,-9.15,189.7339822354583,393.3333333333333,28141
2195,-26147,-9.285,189.95757968037498,395.22222222222223,28171
2196,-26168,-9.42,190.42221915853122,397.1111111111111,28192
2197,-26186,-9.675,190.8868586366875,399.0,28210
2198,-26220,-9.93,191.35149811484376,399.5,28244
2199,-26264,-9.675,191.816137593,400.0,28288
2200,-26273,-9.42,191.70516567905003,400.5,28297
2201,-26321,-9.065000000000001,191.59419376510002,401.0,28345
2202,-26325,-8.71,191.8541199878625,401.5,28349
2203,-26336,-8.8,192.11404621062502,402.0,28360
2204,-26373,-8.89,192.3739724333875,403.5,28397
2205,-26419,-8.545,192.63389865615,405.0,28443
2206,-26422,-8.2,190.89532153907498,406.5,28446
2207,-26463,-8.02,189.156744422,408.0,28487
2208,-26468,-7.84,189.40130730980002,409.5,28492
2209,-26476,-8.265,189.6458701976,411.0,28500
2210,-26514,-8.69,190.3367169941,412.5,28538
2211,-26552,-8.649999999999999,191.0275637906,414.0,28576
2212,-26561,-8.61,191.71841058709998,417.0,28585
2213,-26610,-8.59,192.4092573836,420.0,28634
2214,-26627,-8.73,193.10010418009998,423.0,28651
2215,-26658,-8.87,192.95776422115,426.0,28682
2216,-26676,-9.165,192.8154242622,429.0,28700
2217,-26707,-9.46,193.14445205685,432.0,28731
2218,-26758,-9.14,193.4734798515,435.0,28782
2219,-26774,-9.025,193.80250764615002,438.0,28798
2220,-26809,-8.91,193.8243299346625,441.0,28833
2221,-26814,-9.09,193.846152223175,444.0,28838
2222,-26859,-9.27,193.86797451168752,438.90909090909093,28883
2223,-26891,-8.809999999999999,193.8897968002,433.8181818181818,28915
2224,-26909,-8.35,193.288693358725,428.72727272727275,28933
2225,-26952,-8.615,192.68758991725,423.6363636363636,28976
2226,-26957,-8.88,192.973496596325,418.54545454545456,28981
2227,-26998,-8.58,193.25940327540002,413.45454545454544,29022
2228,-27005,-8.28,193.1304287414,408.3636363636364,29029
2229,-27053,-8.72,193.0014542074,403.27272727272725,29077
2230,-27058,-8.49,192.8724796734,398.1818181818182,29082
2231,-27101,-8.26,192.750851452305,393.0909090909091,29125
2232,-27141,-8.18,192.62922323121,388.0,29165
2233,-27148,-8.1,192.507595010115,385.77777777777777,29172
2234,-27195,-8.23,192.38596678902002,383.55555555555554,29219
2235,-27200,-7.8100000000000005,192.26433856792502,381.3333333333333,29224
2236,-27241,-7.39,190.1805107661125,379.1111111111111,29265
2237,-27255,-7.994999999999999,188.0966829643,376.8888888888889,29279
2238,-27285,-8.6,190.244049853535,374.6666666666667,29309
2239,-27299,-8.075,192.39141674277,372.44444444444446,29323
2240,-27332,-7.55,191.93159513198,370.22222222222223,29356
2241,-27369,-7.676666666666667,191.47177352119,368.0,29393
2242,-27373,-7.803333333333333,191.0119519104,369.64285714285717,29397
2243,-27377,-7.93,190.420329152325,371.2857142857143,29401
2244,-27416,-8.675,189.82870639425,372.92857142857144,29440
2245,-27424,-9.42,189.52098111832498,374.57142857142856,29448
2246,-27460,-9.15,189.2132558424,376.2142857142857,29484
2247,-27474,-8.88,189.21910836392001,377.85714285714283,29498
2248,-27524,-8.42,189.22496088544,379.5,29548
2249,-27572,-8.35,189.23081340696,381.14285714285717,29596
2250,-27620,-8.42,189.23666592848,382.7857142857143,29644
2251,-27659,-8.375,189.24251845,384.42857142857144,29683
2252,-27667,-8.33,189.41928054828333,386.07142857142856,29691
2253,-27714,-7.82,189.59604264656667,387.7142857142857,29738
2254,-27731,-8.0,189.77280474485,389.35714285714283,29755
2255,-27751,-8.18,190.27667381718334,391.0,29775
2256,-27760,-8.36,190.78054288951665,391.8,29784
2257,-27792,-8.629999999999999,191.28441196185,392.6,29816
2258,-27808,-8.9,191.17858279213334,393.4,29832
2259,-27858,-9.82,191.07275362241666,394.2,29882
2260,-27887,-9.629999999999999,190.9669244527,395.0,29911
2261,-27912,-9.44,191.103115216225,395.8,29936
2262,-27964,-9.38,191.23930597975,396.6,29988
2263,-28002,-9.615,191.375496743275,397.4,30026
2264,-28017,-9.85,191.43944483148334,398.2,30041
2265,-28030,-9.366666666666667,191.50339291969166,399.0,30054
2266,-28049,-8.883333333333333,191.5673410079,397.8333333333333,30073
2267,-28070,-8.4,190.4604868012,396.6666666666667,30094
2268,-28120,-10.03,189.3536325945,395.5,30144
2269,-28151,-9.64,188.2467783878,394.3333333333333,30175
2270,-28174,-9.25,188.3039129136,393.1666666666667,30198
2271,-28198,-9.219999999999999,188.3610474394,392.0,30222
2272,-28226,-9.19,188.4181819652,393.2857142857143,30250
2273,-28231,-8.75,188.475316491,394.57142857142856,30255
2274,-28277,-8.31,187.49635209525,395.85714285714283,30301
2275,-28327,-9.94,186.51738769949998,397.14285714285717,30351
2276,-28362,-9.274999999999999,185.98864642130002,398.42857142857144,30386
2277,-28379,-8.61,185.4251577628,399.7142857142857,30403
2278,-28430,-9.06,184.8616691043,401.0,30454
2279,-28450,-9.125,184.2981804458,402.2857142857143,30474
2280,-28481,-9.19,183.84414749194167,403.57142857142856,30505
2281,-28532,-9.19,183.39011453808334,404.85714285714283,30556
2282,-28578,-9.239999999999998,182.936081584225,406.14285714285717,30602
2283,-28584,-9.29,183.63728152427083,407.42857142857144,30608
2284,-28636,-8.88,184.3384814643167,408.7142857142857,30660
2285,-28668,-8.88,185.0396814043625,410.0,30692
2286,-28686,-8.88,185.74088134440834,409.6,30710
2287,-28737,-8.87,186.4420812844542,409.2,30761
2288,-28762,-8.87,187.14328122450002,408.8,30786
2289,-28787,-8.87,188.2062617649,408.4,30811
2290,-28811,-8.87,189.26924230530003,408.0,30835
2291,-28825,-8.87,190.33222284570002,405.3333333333333,30849
2292,-28837,-8.87,190.07303847474168,402.6666666666667,30861
2293,-28887,-7.57,189.81385410378334,400.0,30911
2294,-28933,-8.69,189.554669732825,397.3333333333333,30957
2295,-28982,-8.77,189.29548536186667,394.6666666666667,31006
2296,-29024,-8.645,189.03630099090836,392.0,31048
2297,-29032,-8.52,188.77711661995002,393.7142857142857,31056
2298,-29081,-9.51,188.51793224899168,395.42857142857144,31105
2299,-29135,-9.93,188.25874787803335,397.14285714285717,31159
2300,-29155,-9.61,187.999563507075,398.85714285714283,31179
2301,-29190,-9.29,188.06752947970716,400.57142857142856,31214
2302,-29243,-9.47,188.13549545233928,402.2857142857143,31267
2303,-29248,-9.754999999999999,188.20346142497144,404.0,31272
2304,-29297,-10.04,188.27142739760356,405.6,31321
2305,-29352,-9.42,188.3393933702357,407.2,31376
2306,-29405,-8.91,188.40735934286784,408.8,31429
2307,-29406,-8.963333333333333,188.4753253155,410.4,31430
2308,-29454,-9.016666666666667,188.769633244,412.0,31478
2309,-29457,-9.07,189.0639411725,413.6666666666667,31481
2310,-29508,-8.9,189.358249101,415.3333333333333,31532
2311,-29560,-9.87,189.6525570295,417.0,31584
2312,-29574,-9.395,189.94686495800002,418.6666666666667,31598
2313,-29614,-8.92,190.48486118539287,420.3333333333333,31638
2314,-29668,-10.36,191.02285741278573,422.0,31692
2315,-29723,-9.19,191.56085364017858,423.6666666666667,31747
2316,-29775,-7.5,192.09884986757146,425.3333333333333,31799
2317,-29806,-7.9,192.6368460949643,427.0,31830
2318,-29822,-8.3,193.17484232235716,425.3333333333333,31846
2319,-29842,-8.445,193.71283854975002,423.6666666666667,31866
2320,-29843,-8.59,193.320240793125,422.0,31867
2321,-29868,-8.735000000000001,192.9276430365,426.75,31892
2322,-29871,-8.88,192.843545397135,431.5,31895
2323,-29920,-8.5,192.75944775777,436.25,31944
2324,-29945,-7.785,192.675350118405,441.0,31969
2325,-29969,-7.07,192.59125247904,443.2857142857143,31993
2326,-29983,-7.595,192.507154839675,445.57142857142856,32007
2327,-30014,-8.12,192.78002336171667,447.85714285714283,32038
2328,-30061,-6.9,193.05289188375832,450.14285714285717,32085
2329,-30076,-7.65,193.3257604058,452.42857142857144,32100
2330,-30105,-8.4,193.51884946345,454.7142857142857,32129
2331,-30119,-8.48,193.7119385211,457.0,32143
2332,-30129,-8.56,193.90502757875,459.3333333333333,32153
2333,-30153,-8.64,195.16084173107498,461.6666666666667,32177
2334,-30197,-8.530000000000001,196.41665588339998,464.0,32221
2335,-30200,-8.42,196.9080549903,466.3333333333333,32224
2336,-30203,-8.31,196.27335967478095,468.6666666666667,32227
2337,-30213,-8.56,195.63866435926192,471.0,32237
2338,-30252,-8.81,195.00396904374287,457.6666666666667,32276
2339,-30302,-8.2,194.36927372822382,444.3333333333333,32326
2340,-30304,-8.29,193.73457841270476,431.0,32328
2341,-30351,-8.38,193.09988309718574,435.2,32375
2342,-30357,-8.08,192.46518778166669,439.4,32381
2343,-30399,-7.78,193.85621627877083,443.6,32423
2344,-30411,-8.193333333333333,195.247244775875,447.8,32435
2345,-30420,-8.606666666666666,194.963040951625,452.0,32444
2346,-30448,-9.02,194.678837127375,430.5,32472
2347,-30465,-8.663333333333334,194.394633303125,409.0,32489
2348,-30484,-8.306666666666667,194.110429478875,409.1666666666667,32508
2349,-30497,-7.95,194.27589623291666,409.3333333333333,32521
2350,-30546,-8.09,194.44136298695832,409.5,32570
2351,-30561,-8.625,194.60682974099998,409.6666666666667,32585
2352,-30595,-9.16,194.5477445912333,409.8333333333333,32619
2353,-30638,-9.363333333333333,194.48865944146667,410.0,32662
2354,-30644,-9.566666666666666,194.4295742917,408.3333333333333,32668
2355,-30647,-9.77,194.5922124691875,406.6666666666667,32671
2356,-30695,-9.615,194.754850646675,405.0,32719
2357,-30702,-9.46,194.91748882416252,404.8333333333333,32726
2358,-30727,-9.385000000000002,195.08012700165003,404.6666666666667,32751
2359,-30756,-9.31,195.50936989440004,404.5,32780
2360,-30764,-9.595,195.93861278715002,404.3333333333333,32788
2361,-30810,-9.88,197.0598482611917,404.1666666666667,32834
2362,-30818,-9.72,198.18108373523333,404.0,32842
2363,-30863,-9.56,199.302319209275,409.5,32887
2364,-30864,-9.4,198.65219341515,415.0,32888
2365,-30865,-9.24,198.002067621025,419.25,32889
2366,-30919,-8.59,197.35194182689997,423.5,32943
2367,-30930,-8.81,196.70181603277499,427.75,32954
2368,-30954,-9.03,196.60788613201873,432.0,32978
2369,-30970,-9.25,196.5139562312625,430.4,32994
2370,-31022,-8.74,196.42002633050626,428.8,33046
2371,-31059,-8.46,196.32609642975,427.2,33083
2372,-31073,-8.18,196.5460811659375,425.6,33097
2373,-31076,-8.129999999999999,196.766065902125,424.0,33100
2374,-31110,-8.08,196.98605063831252,428.0,33134
2375,-31122,-8.03,197.2060353745,432.0,33146
2376,-31170,-7.93,197.4260201106875,436.0,33194
2377,-31198,-7.73,197.646004846875,440.0,33222
2378,-31217,-7.53,197.56269640918333,441.5,33241
2379,-31252,-7.795,197.47938797149166,443.0,33276
2380,-31264,-8.06,197.3960795338,443.5,33288
2381,-31298,-7.91,197.31277109610832,444.0,33322
2382,-31312,-7.76,197.22946265841668,446.42857142857144,33336
2383,-31359,-7.48,197.146154220725,448.85714285714283,33383
2384,-31405,-8.3,197.06284578303334,451.2857142857143,33429
2385,-31454,-8.06,196.97953734534167,453.7142857142857,33478
2386,-31467,-8.265,196.89622890765,456.14285714285717,33491
2387,-31502,-8.47,196.97257369408334,458.57142857142856,33526
2388,-31530,-8.360000000000001,197.04891848051665,461.0,33554
2389,-31541,-8.25,197.12526326695,463.57142857142856,33565
2390,-31552,-8.14,197.35009431478332,466.14285714285717,33576
2391,-31601,-8.12,197.57492536261665,468.7142857142857,33625
2392,-31605,-7.92,197.79975641045,471.2857142857143,33629
2393,-31649,-7.72,198.11851497820714,473.85714285714283,33673
2394,-31698,-9.32,198.43727354596427,476.42857142857144,33722
2395,-31738,-8.71,198.75603211372143,479.0,33762
2396,-31749,-8.1,199.07479068147856,452.5,33773
2397,-31785,-8.434999999999999,199.39354924923572,426.0,33809
2398,-31799,-8.77,199.71230781699285,423.25,33823
2399,-31808,-9.149999999999999,200.03106638475,420.5,33832
2400,-31851,-9.53,198.56309370339167,417.75,33875
2401,-31860,-9.53,197.09512102203334,415.0,33884
2402,-31891,-9.53,195.627148340675,416.3333333333333,33915
2403,-31905,-9.53,195.50684301561668,417.6666666666667,33929
2404,-31907,-9.53,195.38653769055833,419.0,33931
2405,-31935,-9.53,195.2662323655,419.1111111111111,33959
2406,-31957,-9.53,194.46060405395,419.22222222222223,33981
2407,-31960,-9.53,194.46543861306247,419.3333333333333,33984
2408,-31975,-9.526666666666666,194.47027317217498,419.44444444444446,33999
2409,-32007,-9.523333333333333,196.47191999325,419.55555555555554,34031
2410,-32016,-9.52,195.9414178324875,419.6666666666667,34040
2411,-32041,-9.52,195.41091567172498,419.77777777777777,34065
2412,-32071,-9.52,195.58453003206665,419.8888888888889,34095
2413,-32096,-9.4,195.7581443924083,420.0,34120
2414,-32114,-9.28,195.93175875274997,423.3333333333333,34138
2415,-32126,-9.16,195.75771174416386,426.6666666666667,34150
2416,-32129,-8.844999999999999,195.58366473557774,430.0,34153
2417,-32180,-8.53,195.40961772699166,430.0,34204
2418,-32230,-9.12,195.23557071840554,430.0,34254
